Country Name,Series Name,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Ukraine,Standardised Precipitation-Evapotranspiration Index,0.44,-0.08,0.37,-0.779732383,0.748650451,0.470091525,1.723989171,0.684403328,-0.459123483,-0.706940337,0.771850795,-0.637311679,-0.616565963,1.303862026,0.513509923,0.27899742,-1.222041031,-0.148227674,-0.470273875,0.965213353,-1.569965109,-0.699493124,-0.083152657,-1.048836736,-1.748168909,0.524550802,-1.02500123,-1.066988814,-1.957039444,-1.862129052,0.69,..
United Arab Emirates,Standardised Precipitation-Evapotranspiration Index,1.06,1.69,0.75,-0.92980494,0.595165271,0.699555781,1.219542547,-1.476899819,-1.514437205,-1.264886553,-1.794547379,-1.305188681,-0.920631143,-1.25126177,-0.671736025,-0.427138194,-1.283924338,-1.171826556,-0.455522592,-2.045863889,-0.934455864,-1.040549381,-0.619535807,-0.88699187,-1.796673264,-1.712603014,-1.695966408,-1.791129308,-1.35377793,-1.248197454,-2.37,..
United Kingdom,Standardised Precipitation-Evapotranspiration Index,-0.89,0.82,0.73,1.004850093,-0.913043476,-1.56158478,-0.779157333,1.61830236,0.950835689,1.867903431,-0.687870303,1.92007922,-2.078259225,0.251866586,-0.603231142,-0.402215848,0.147897969,1.235000225,0.927090131,-1.085126656,-0.180933504,1.899925663,-0.475754136,1.625043799,0.939643263,0.12360155,0.019687537,-0.800776467,0.803327878,1.14812822,-0.09,..
United States,Standardised Precipitation-Evapotranspiration Index,0.7,0.85,1.83,-0.122070925,0.908913732,1.493013575,1.364124145,1.784508715,-0.354946937,-0.218955783,-0.248993929,-0.225176244,0.292271083,1.453172006,-0.011547618,-0.732697234,-0.831430723,0.418282209,0.774970854,0.325186551,0.244116503,-1.650160544,1.374046175,0.619908119,1.487122058,-0.090504169,0.630013596,1.901845411,2.274658493,-0.245766999,-0.23,..
Uruguay,Standardised Precipitation-Evapotranspiration Index,0.92,1.11,1.51,0.382745012,-0.2353134,-0.340387781,0.797540038,1.506726045,-0.587696768,1.413480165,1.781915204,2.174914573,1.119123009,-1.073016149,0.340344292,-0.927189733,0.672152476,-2.328255308,-0.338082869,-0.445228674,-1.127853856,-0.169734391,-1.044522087,1.495312593,0.132076425,-0.333863801,0.348708006,0.060174523,0.584226732,-2.17891853,-1.22,..
Uzbekistan,Standardised Precipitation-Evapotranspiration Index,0.82,1.73,1.83,0.899528318,-1.873928076,-0.967963946,-0.219533956,0.848472431,-0.461257311,-1.396662116,-1.514476399,0.750587342,1.86448899,-0.386826567,-0.960494019,-1.059092825,-0.870421174,-1.605420918,0.611452579,-1.381293998,-0.726989318,-1.079969909,-0.7730965,-0.577920949,0.05442785,0.396742366,-1.207892602,-1.50931273,-0.651387797,-1.298177065,-2.76,..
Vanuatu,Standardised Precipitation-Evapotranspiration Index,-0.66,-1.88,-2.55,-1.935099143,-1.947497893,-1.632470255,-1.530776208,-0.687588025,0.479287642,-0.210183989,0.29765552,-0.606228977,-0.254800391,-1.993367904,-0.233511434,0.299189242,0.988903284,0.008630463,-1.236653707,-0.763814026,0.343280795,0.199552777,0.010730398,-0.209463877,0.014991159,-0.079991174,-0.069521879,0.00131999,-0.018067813,-0.085526833,-0.05,..
"Venezuela, RB",Standardised Precipitation-Evapotranspiration Index,-1.07,-1.11,0.56,0.413027138,-0.113303881,1.212824597,-1.086886399,1.78947444,2.472569836,0.629844657,-2.128857885,-1.389384001,-0.153875973,0.328280674,1.239866871,-0.023669065,0.199424865,0.033452694,-2.579458011,1.712163985,1.228011101,-1.01896419,-1.048401614,-2.250392282,-2.180012473,-1.539672917,-1.549256803,-0.492306716,-0.916454504,-0.902903354,-0.44,..
Viet Nam,Standardised Precipitation-Evapotranspiration Index,-0.9,-1.37,-1.57,1.566194136,-0.297692637,0.970956504,0.250152455,-1.010731243,1.511528705,-0.369619775,1.648637481,1.221514134,-1.578529806,-1.484410325,0.333472693,-0.436480837,-0.100423767,1.874843536,-1.61735088,-1.47270617,0.653664518,1.018355364,1.259648521,-0.928960164,-0.255682822,0.109973199,1.365271829,0.303621954,-1.779750355,-1.1450692,-0.19,..
"Yemen, Rep.",Standardised Precipitation-Evapotranspiration Index,0.17,1.4,0.35,-0.317799128,-0.046948612,-0.039779111,0.700420845,-1.034207367,-0.171285569,-0.245643687,-0.792673758,-1.255252982,-1.220854683,-0.765537669,-0.837076901,-0.784603857,-0.172702614,-0.096680929,-1.545056316,-0.984494524,-0.128789691,-0.463593867,-0.303715837,-0.479629748,-1.320181919,-0.560945701,-1.127431359,-0.303719528,-1.277326115,-0.524777461,-1.1,..
Zambia,Standardised Precipitation-Evapotranspiration Index,-0.32,-2.48,-0.04,-2.196138992,-2.353848052,-0.840800943,0.433861244,-0.842044526,-1.233944352,0.849429659,0.83001816,-1.222223799,-0.161347822,0.848381793,-2.054689008,0.327405433,-0.418104539,0.026875745,0.233668278,0.315422777,-0.338528808,0.8462922,0.049481003,0.146367056,-1.188324599,-1.342889091,0.994021842,0.246546564,-0.41054552,0.285133969,-0.09,..
Zimbabwe,Standardised Precipitation-Evapotranspiration Index,-1.18,-1.83,0.1,-1.591200066,-1.669928623,0.356463042,0.91970718,-0.273210016,0.182414888,1.496306374,1.281062115,-1.991264314,-0.917403062,0.342809054,-1.199958305,0.441191035,-0.293619525,-1.093267494,-0.437931453,-0.237579404,0.364313184,-1.114967283,-0.404342389,-0.566522406,-2.07577505,-1.473253469,1.297028288,-0.690707254,-0.301618909,-0.204054101,-0.55,..
